pack	path	name	renderers	matSlots	distinctMats	shaders	tris	boundsX	boundsY	boundsZ	childCount	gripHits	muzzleHits	childSample
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/Optics/Optics_Pistol/Optic_Pistol_A.prefab	Optic_Pistol_A	2	2	2	Universal Render Pipeline/Lit	760	0.035	0.050	0.059	1	0	0	Optic_Pistol_A_Lens
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/Optics/Optics_Pistol/Optic_Pistol_B.prefab	Optic_Pistol_B	2	2	2	Universal Render Pipeline/Lit	832	0.041	0.082	0.089	1	0	0	Optic_Pistol_B_Lens
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/Optics/Optics_Pistol/Optic_Pistol_C.prefab	Optic_Pistol_C	2	2	2	Universal Render Pipeline/Lit	516	0.035	0.053	0.061	1	0	0	Optic_Pistol_C_Lens
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/Optics/Optics_Pistol/Optic_Pistol_D.prefab	Optic_Pistol_D	2	2	2	Universal Render Pipeline/Lit	736	0.039	0.052	0.056	1	0	0	Optic_Pistol_D_Lens
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/Optics/Optics_Pistol/Optic_Pistol_E.prefab	Optic_Pistol_E	2	2	2	Universal Render Pipeline/Lit	606	0.045	0.045	0.051	1	0	0	Optic_Pistol_E_Lens
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/Optics/Optics_Pistol/Optic_Pistol_F.prefab	Optic_Pistol_F	2	2	2	Universal Render Pipeline/Lit	1764	0.042	0.082	0.250	1	0	0	Optic_Pistol_F_Lens
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/Optics/Optics_Recon/Optic_Recon_A.prefab	Optic_Recon_A	3	3	1	Universal Render Pipeline/Lit	700	0.058	0.063	0.020	3	0	0	Optic_Recon_A_Back,Optic_Recon_A_Back_Part,Optic_Recon_A_Forward
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/Optics/Optics_Recon/Optic_Recon_B.prefab	Optic_Recon_B	2	2	2	Universal Render Pipeline/Lit	1740	0.110	0.152	0.548	1	0	0	Optic_Recon_B_Lens
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/Optics/Optics_Recon/Optic_Recon_C.prefab	Optic_Recon_C	2	2	2	Universal Render Pipeline/Lit	1544	0.090	0.134	0.483	1	0	0	Optic_Recon_C_Lens
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/Optics/Optics_Recon/Optic_Recon_D.prefab	Optic_Recon_D	2	2	2	Universal Render Pipeline/Lit	1754	0.099	0.140	0.450	1	0	0	Optic_Recon_D_Lens
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/Optics/Optics_Recon/Optic_Recon_E.prefab	Optic_Recon_E	2	2	2	Universal Render Pipeline/Lit	1304	0.069	0.125	0.245	1	0	0	Optic_Recon_E_Lens
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/Optics/Optics_Recon/Optic_Recon_F.prefab	Optic_Recon_F	2	2	2	Universal Render Pipeline/Lit	1728	0.110	0.152	0.637	1	0	0	Optic_Recon_F_Lens
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/Optics/Optics_Recon/Optic_Recon_G.prefab	Optic_Recon_G	2	2	2	Universal Render Pipeline/Lit	2296	0.068	0.123	0.450	1	0	0	Optic_Recon_G_Lens
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/Optics/Optics_Recon/Optic_Recon_H.prefab	Optic_Recon_H	2	2	2	Universal Render Pipeline/Lit	2460	0.055	0.113	0.434	1	0	0	Optic_Recon_H_Lens
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/Optics/Optics_Recon/Optic_Recon_I.prefab	Optic_Recon_I	2	2	2	Universal Render Pipeline/Lit	3020	0.085	0.112	0.414	1	0	0	Optic_Recon_I_Lens
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/Optics/Optics_Recon/Optic_Recon_J.prefab	Optic_Recon_J	2	2	2	Universal Render Pipeline/Lit	3886	0.106	0.149	0.531	1	0	0	Optic_Recon_j_Lens
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/Optics/Optics_Recon/Optic_Recon_K.prefab	Optic_Recon_K	2	2	2	Universal Render Pipeline/Lit	3140	0.067	0.137	0.588	1	0	0	Optic_Recon_K_Lens
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/Optics/Optics_Side/Optic_X.prefab	Optic_X	2	2	2	Universal Render Pipeline/Lit	1280	0.126	0.114	0.076	1	0	0	Optic_X_Lens
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/Optics/Optics_Side/Optic_Y.prefab	Optic_Y	2	2	2	Universal Render Pipeline/Lit	1040	0.129	0.120	0.061	1	0	0	Optic_Y_Lens
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/UnderBarrels/Bipods/Bipod_A.prefab	Bipod_A	3	3	1	Universal Render Pipeline/Lit	1050	0.118	0.265	0.056	2	0	0	Bipod_A_Left,Bipod_A_Right
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/UnderBarrels/Bipods/Bipod_B.prefab	Bipod_B	3	3	1	Universal Render Pipeline/Lit	1108	0.127	0.264	0.055	2	0	0	Bipod_B_Left,Bipod_B_Right
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/UnderBarrels/Bipods/Bipod_C.prefab	Bipod_C	3	3	1	Universal Render Pipeline/Lit	2016	0.120	0.266	0.082	2	0	0	Bipod_C_Left,Bipod_C_Right
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/UnderBarrels/ForwardGrips/ForwardGrip_A.prefab	ForwardGrip_A	1	1	1	Universal Render Pipeline/Lit	1416	0.050	0.077	0.167	0	1	0	
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/UnderBarrels/ForwardGrips/ForwardGrip_A_Sand.prefab	ForwardGrip_A_Sand	1	1	1	Universal Render Pipeline/Lit	1416	0.050	0.077	0.167	0	1	0	
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/UnderBarrels/ForwardGrips/ForwardGrip_B.prefab	ForwardGrip_B	1	1	1	Universal Render Pipeline/Lit	552	0.049	0.105	0.067	0	1	0	
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/UnderBarrels/ForwardGrips/ForwardGrip_B_Sand.prefab	ForwardGrip_B_Sand	1	1	1	Universal Render Pipeline/Lit	552	0.049	0.105	0.067	0	1	0	
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/UnderBarrels/ForwardGrips/ForwardGrip_C.prefab	ForwardGrip_C	1	1	1	Universal Render Pipeline/Lit	748	0.049	0.155	0.057	0	1	0	
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/UnderBarrels/ForwardGrips/ForwardGrip_C_Sand.prefab	ForwardGrip_C_Sand	1	1	1	Universal Render Pipeline/Lit	748	0.049	0.155	0.057	0	1	0	
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/UnderBarrels/ForwardGrips/ForwardGrip_D.prefab	ForwardGrip_D	1	1	1	Universal Render Pipeline/Lit	1380	0.045	0.115	0.070	0	1	0	
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/UnderBarrels/ForwardGrips/ForwardGrip_D_2.prefab	ForwardGrip_D_2	1	1	1	Universal Render Pipeline/Lit	1524	0.045	0.152	0.070	0	1	0	
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/UnderBarrels/ForwardGrips/ForwardGrip_D_2_Sand.prefab	ForwardGrip_D_2_Sand	1	1	1	Universal Render Pipeline/Lit	1524	0.045	0.152	0.070	0	1	0	
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/UnderBarrels/ForwardGrips/ForwardGrip_D_Sand.prefab	ForwardGrip_D_Sand	1	1	1	Universal Render Pipeline/Lit	1380	0.045	0.115	0.070	0	1	0	
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/UnderBarrels/ForwardGrips/ForwardGrip_E.prefab	ForwardGrip_E	1	1	1	Universal Render Pipeline/Lit	488	0.050	0.164	0.045	0	1	0	
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/UnderBarrels/ForwardGrips/ForwardGrip_F.prefab	ForwardGrip_F	1	1	1	Universal Render Pipeline/Lit	450	0.050	0.070	0.128	0	1	0	
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/UnderBarrels/ForwardGrips/ForwardGrip_G.prefab	ForwardGrip_G	1	1	1	Universal Render Pipeline/Lit	386	0.053	0.056	0.056	0	1	0	
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/UnderBarrels/ForwardGrips/ForwardGrip_H.prefab	ForwardGrip_H	1	1	1	Universal Render Pipeline/Lit	532	0.048	0.118	0.063	0	1	0	
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/UnderBarrels/ForwardGrips/ForwardGrip_I.prefab	ForwardGrip_I	1	1	1	Universal Render Pipeline/Lit	616	0.050	0.100	0.154	0	1	0	
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/UnderBarrels/ForwardGrips/ForwardGrip_J.prefab	ForwardGrip_J	1	1	1	Universal Render Pipeline/Lit	1352	0.048	0.193	0.063	0	1	0	
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/UnderBarrels/ForwardGrips/ForwardGrip_K.prefab	ForwardGrip_K	1	1	1	Universal Render Pipeline/Lit	570	0.045	0.065	0.165	0	1	0	
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/UnderBarrels/ForwardGrips/ForwardGrip_L.prefab	ForwardGrip_L	1	1	1	Universal Render Pipeline/Lit	412	0.050	0.054	0.065	0	1	0	
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/UnderBarrels/ForwardGrips/ForwardGrip_M.prefab	ForwardGrip_M	1	1	1	Universal Render Pipeline/Lit	528	0.052	0.067	0.064	0	1	0	
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/UnderBarrels/ForwardGrips/ForwardGrip_N.prefab	ForwardGrip_N	1	1	1	Universal Render Pipeline/Lit	392	0.050	0.088	0.069	0	1	0	
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/UnderBarrels/ForwardGrips/ForwardGrip_O.prefab	ForwardGrip_O	1	1	1	Universal Render Pipeline/Lit	1740	0.158	0.148	0.050	0	1	0	
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/UnderBarrels/ForwardGrips/ForwardGrip_P.prefab	ForwardGrip_P	1	1	1	Universal Render Pipeline/Lit	742	0.050	0.074	0.241	0	1	0	
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/UnderBarrels/ForwardGrips/ForwardGrip_Q.prefab	ForwardGrip_Q	1	1	1	Universal Render Pipeline/Lit	860	0.060	0.106	0.137	0	1	0	
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/UnderBarrels/ForwardGrips/ForwardGrip_R.prefab	ForwardGrip_R	1	1	1	Universal Render Pipeline/Lit	388	0.045	0.116	0.107	0	1	0	
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/UnderBarrels/ForwardGrips/ForwardGrip_S.prefab	ForwardGrip_S	1	1	1	Universal Render Pipeline/Lit	360	0.050	0.105	0.064	0	1	0	
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/UnderBarrels/ForwardGrips/ForwardGrip_S_2.prefab	ForwardGrip_S_2	1	1	1	Universal Render Pipeline/Lit	690	0.050	0.126	0.064	0	1	0	
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/UnderBarrels/ForwardGrips/ForwardGrip_T.prefab	ForwardGrip_T	1	1	1	Universal Render Pipeline/Lit	892	0.048	0.164	0.058	0	1	0	
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/UnderBarrels/ForwardGrips/ForwardGrip_U.prefab	ForwardGrip_U	1	1	1	Universal Render Pipeline/Lit	528	0.045	0.113	0.121	0	1	0	
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/UnderBarrels/ForwardGrips/ForwardGrip_V.prefab	ForwardGrip_V	1	1	1	Universal Render Pipeline/Lit	740	0.045	0.079	0.176	0	1	0	
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/UnderBarrels/GrenadeLaunchers/GrenadeLauncher_A.prefab	GrenadeLauncher_A	3	3	1	Universal Render Pipeline/Lit	1790	0.065	0.155	0.416	2	0	0	GrenadeLauncher_A_Part,GrenadeLauncher_A_Trigger
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Attachments/UnderBarrels/GrenadeLaunchers/GrenadeLauncher_B.prefab	GrenadeLauncher_B	2	2	1	Universal Render Pipeline/Lit	1430	0.057	0.138	0.425	1	0	0	GrenadeLauncher_B_Trigger
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Bullets/Bullets/Bullet_A.prefab	Bullet_A	2	2	1	Universal Render Pipeline/Lit	172	0.012	0.014	0.074	1	0	0	Bullet_A_Part
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Bullets/Bullets/Bullet_B.prefab	Bullet_B	2	2	1	Universal Render Pipeline/Lit	268	0.012	0.014	0.072	1	0	0	Bullet_B_Part
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Bullets/Bullets/Bullet_Belt.prefab	Bullet_Belt	1	1	1	Universal Render Pipeline/Lit	104	0.018	0.016	0.018	0	0	0	
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Bullets/Bullets/Bullet_C.prefab	Bullet_C	2	2	1	Universal Render Pipeline/Lit	196	0.012	0.014	0.075	1	0	0	Bullet_C_Part
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Bullets/Bullets/Bullet_D.prefab	Bullet_D	2	2	1	Universal Render Pipeline/Lit	184	0.012	0.014	0.065	1	0	0	Bullet_D_Part
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Bullets/Bullets_Pistol/Bullet_Pistol_A.prefab	Bullet_Pistol_A	2	2	1	Universal Render Pipeline/Lit	148	0.012	0.013	0.032	1	0	0	Bullet_Pistol_A_Part
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Bullets/Bullets_Pistol/Bullet_Pistol_B.prefab	Bullet_Pistol_B	2	2	1	Universal Render Pipeline/Lit	196	0.012	0.013	0.032	1	0	0	Bullet_Pistol_B_Part
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Bullets/Bullets_Pistol/Bullet_Pistol_C.prefab	Bullet_Pistol_C	2	2	1	Universal Render Pipeline/Lit	172	0.012	0.013	0.033	1	0	0	Bullet_Pistol_C_Part
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Bullets/Bullets_Pistol/Bullet_Pistol_D.prefab	Bullet_Pistol_D	2	2	1	Universal Render Pipeline/Lit	184	0.012	0.013	0.032	1	0	0	Bullet_Pistol_D_Part
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Bullets/Bullets_Recon/Bullet_Recon_A.prefab	Bullet_Recon_A	2	2	1	Universal Render Pipeline/Lit	184	0.018	0.021	0.105	1	0	0	Bullet_Recon_A_Part
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Bullets/Bullets_Recon/Bullet_Recon_B.prefab	Bullet_Recon_B	2	2	1	Universal Render Pipeline/Lit	280	0.018	0.021	0.098	1	0	0	Bullet_Recon_B_Part
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Bullets/Bullets_Recon/Bullet_Recon_C.prefab	Bullet_Recon_C	2	2	1	Universal Render Pipeline/Lit	208	0.018	0.021	0.105	1	0	0	Bullet_Recon_C_Part
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Bullets/Bullets_Recon/Bullet_Recon_D.prefab	Bullet_Recon_D	2	2	1	Universal Render Pipeline/Lit	232	0.018	0.021	0.103	1	0	0	Bullet_Recon_D_Part
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Bullets/Bullets_ShotGun/Bullet_ShotGun_A.prefab	Bullet_ShotGun_A	1	1	1	Universal Render Pipeline/Lit	164	0.024	0.028	0.081	0	0	0	
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Bullets/Bullets_ShotGun/Bullet_ShotGun_B.prefab	Bullet_ShotGun_B	1	1	1	Universal Render Pipeline/Lit	188	0.024	0.028	0.081	0	0	0	
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Bullets/Bullets_ShotGun/Bullet_ShotGun_C.prefab	Bullet_ShotGun_C	1	1	1	Universal Render Pipeline/Lit	476	0.024	0.028	0.081	0	0	0	
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Bullets/Bullets_ShotGun/Bullet_ShotGun_D.prefab	Bullet_ShotGun_D	1	1	1	Universal Render Pipeline/Lit	240	0.024	0.028	0.081	0	0	0	
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Bullets/Bullets_SMG/Bullet_SMG_A.prefab	Bullet_SMG_A	2	2	1	Universal Render Pipeline/Lit	148	0.013	0.015	0.033	1	0	0	Bullet_SMG_A_Part
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Bullets/Bullets_SMG/Bullet_SMG_B.prefab	Bullet_SMG_B	2	2	1	Universal Render Pipeline/Lit	196	0.013	0.015	0.033	1	0	0	Bullet_SMG_B_Part
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Bullets/Bullets_SMG/Bullet_SMG_C.prefab	Bullet_SMG_C	2	2	1	Universal Render Pipeline/Lit	172	0.013	0.015	0.034	1	0	0	Bullet_SMG_C_Part
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Bullets/Bullets_SMG/Bullet_SMG_D.prefab	Bullet_SMG_D	2	2	1	Universal Render Pipeline/Lit	184	0.013	0.015	0.034	1	0	0	Bullet_SMG_D_Part
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Bullets/Grenades/Grenade_A.prefab	Grenade_A	2	2	1	Universal Render Pipeline/Lit	280	0.035	0.041	0.065	1	0	0	Grenade_A_Part
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Previous/Bullets/Grenades/Grenade_B.prefab	Grenade_B	2	2	1	Universal Render Pipeline/Lit	280	0.035	0.041	0.065	1	0	0	Grenade_B_Part
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Weapons/AR_T.prefab	AR_T	11	11	1	Universal Render Pipeline/Lit	10302	0.104	0.306	0.640	11	1	0	AR_T_Barrel,AR_T_BarrelGuard,AR_T_Bolt,AR_T_Grip,AR_T_Mag,AR_T_Rail
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Weapons/AR_U.prefab	AR_U	12	12	1	Universal Render Pipeline/Lit	11484	0.091	0.301	0.554	12	1	0	AR_U_Barrel,AR_U_BarrelGuard,AR_U_BarrelGuard_Rail,AR_U_Bolt,AR_U_Grip,AR_U_Mag
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Weapons/Pistol_P.prefab	Pistol_P	6	6	1	Universal Render Pipeline/Lit	6084	0.046	0.283	0.280	6	0	0	Pistol_P_Barrel,Pistol_P_Bolt,Pistol_P_Mag,Pistol_P_Rail,Pistol_P_Receiver,Pistol_P_Trigger
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Weapons/Recon_P.prefab	Recon_P	11	11	1	Universal Render Pipeline/Lit	11700	0.106	0.240	0.889	11	1	0	Recon_P_Barrel,Recon_P_Bipod,Recon_P_Bipod_Left,Recon_P_Bipod_Right,Recon_P_Bolt,Recon_P_Grip
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Weapons/SMG_P.prefab	SMG_P	10	10	1	Universal Render Pipeline/Lit	10510	0.059	0.336	0.593	10	0	0	SMG_P_Barrel,SMG_P_BarrelGuard,SMG_P_BarrelGuard_Rail,SMG_P_Bolt,SMG_P_Mag,SMG_P_Receiver_Down
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Weapons/Weapons_PreSet/AR_T_PreSet.prefab	AR_T_PreSet	23	23	2	Universal Render Pipeline/Lit	22606	0.113	0.306	0.640	23	1	1	AR_T_Barrel,AR_T_BarrelGuard,AR_T_Bolt,AR_T_Grip,AR_T_Mag,AR_T_Rail
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Weapons/Weapons_PreSet/AR_U_PreSet.prefab	AR_U_PreSet	18	18	2	Universal Render Pipeline/Lit	17308	0.091	0.301	0.554	18	2	1	AR_U_Barrel,AR_U_BarrelGuard,AR_U_BarrelGuard_Rail,AR_U_Bolt,AR_U_Grip,AR_U_Mag
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Weapons/Weapons_PreSet/Pistol_P_PreSet.prefab	Pistol_P_PreSet	10	10	2	Universal Render Pipeline/Lit	7888	0.046	0.283	0.334	10	0	1	Pistol_P_Barrel,Pistol_P_Bolt,Pistol_P_Mag,Pistol_P_Rail,Pistol_P_Receiver,Pistol_P_Trigger
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Weapons/Weapons_PreSet/Recon_P_PreSet.prefab	Recon_P_PreSet	14	14	2	Universal Render Pipeline/Lit	16610	0.106	0.272	0.889	14	1	1	Recon_P_Barrel,Recon_P_Bipod,Recon_P_Bipod_Left,Recon_P_Bipod_Right,Recon_P_Bolt,Recon_P_Grip
MW4	Assets/ThirdParty/Low Poly Weapon Pack 4_MW_1/Prefabs/Weapons/Weapons_PreSet/SMG_P_PreSet.prefab	SMG_P_PreSet	16	16	2	Universal Render Pipeline/Lit	16938	0.072	0.336	0.593	16	1	1	SMG_P_Barrel,SMG_P_BarrelGuard,SMG_P_BarrelGuard_Rail,SMG_P_Bolt,SMG_P_Mag,SMG_P_Receiver_Down
WeaponsVol1	Assets/ThirdParty/Low Poly Weapons VOL.1/Prefabs/AK74.prefab	AK74	4	4	1	StylizedToonWorldKit/Toon/Toon Lit	5130	0.079	0.350	1.156	3	0	0	Bolt,Mag,Trigger
WeaponsVol1	Assets/ThirdParty/Low Poly Weapons VOL.1/Prefabs/ANPEQ15.prefab	ANPEQ15	1	1	1	StylizedToonWorldKit/Toon/Toon Lit	748	0.053	0.028	0.102	0	0	0	
WeaponsVol1	Assets/ThirdParty/Low Poly Weapons VOL.1/Prefabs/Bennelli_M4.prefab	Bennelli_M4	3	3	1	StylizedToonWorldKit/Toon/Toon Lit	2133	0.082	0.302	1.465	2	0	0	Pump,Trigger
WeaponsVol1	Assets/ThirdParty/Low Poly Weapons VOL.1/Prefabs/ELCAN.prefab	ELCAN	1	1	1	StylizedToonWorldKit/Toon/Toon Lit	1179	0.054	0.081	0.163	0	0	0	
WeaponsVol1	Assets/ThirdParty/Low Poly Weapons VOL.1/Prefabs/Flash.prefab	Flash	2	2	1	StylizedToonWorldKit/Toon/Toon Lit	1162	0.038	0.126	0.044	1	0	0	Pin
WeaponsVol1	Assets/ThirdParty/Low Poly Weapons VOL.1/Prefabs/M2_50cal.prefab	M2_50cal	7	7	1	StylizedToonWorldKit/Toon/Toon Lit	8028	0.981	0.651	1.891	8	0	0	CINEMA_4D_Editor,M2,1,Gun,Bolt,Magazin
WeaponsVol1	Assets/ThirdParty/Low Poly Weapons VOL.1/Prefabs/M4_8.prefab	M4_8	6	6	1	StylizedToonWorldKit/Toon/Toon Lit	7866	0.060	0.219	0.724	5	0	0	Bolt,Mag,Rear_Sight,Sight,Trigger
WeaponsVol1	Assets/ThirdParty/Low Poly Weapons VOL.1/Prefabs/M107.prefab	M107	4	4	1	StylizedToonWorldKit/Toon/Toon Lit	3836	0.087	0.208	1.235	3	0	0	Bolt,Magazin,Trigger
WeaponsVol1	Assets/ThirdParty/Low Poly Weapons VOL.1/Prefabs/M249.prefab	M249	5	5	1	StylizedToonWorldKit/Toon/Toon Lit	11614	0.260	0.351	1.292	4	0	0	Bolt,Magazin,Slide,Trigger
WeaponsVol1	Assets/ThirdParty/Low Poly Weapons VOL.1/Prefabs/M1911.prefab	M1911	5	5	1	StylizedToonWorldKit/Toon/Toon Lit	2432	0.030	0.178	0.360	6	0	0	CINEMA_4D_Editor,M1911,Hammer,Magazin,Slide,Trigger
WeaponsVol1	Assets/ThirdParty/Low Poly Weapons VOL.1/Prefabs/RGD-5.prefab	RGD-5	3	3	1	StylizedToonWorldKit/Toon/Toon Lit	496	0.071	0.215	0.069	2	0	0	Pin,01
WeaponsVol1	Assets/ThirdParty/Low Poly Weapons VOL.1/Prefabs/RPG7.prefab	RPG7	3	3	1	StylizedToonWorldKit/Toon/Toon Lit	1232	0.138	0.301	1.511	2	0	0	Rocket,Trigger
WeaponsVol1	Assets/ThirdParty/Low Poly Weapons VOL.1/Prefabs/Smoke.prefab	Smoke	2	2	1	StylizedToonWorldKit/Toon/Toon Lit	614	0.081	0.152	0.083	1	0	0	Pin
